id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
lJ1UwQidgsy3ffDshR6Mzg,eggs-n-things-singapore-3,Eggs ‘n Things,https://s3-media2.fl.yelpcdn.com/bphoto/RX3vL6NboQIY-wa5jPmJUQ/o.jpg,False,https://www.yelp.com/biz/eggs-n-things-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['breakfast_brunch', 'hawaiian']",5.0,"[1.35994213629881, 103.989937866603]",[],78 Airport Blvd,+6569099552,+65 6909 9552,2493.7482525140904,
IApjKGoiix5D73t0VlOR0Q,toast-box-jewel-changi,Toast Box,https://s3-media1.fl.yelpcdn.com/bphoto/D0T3B4xl4j6gdLIAEp2K7g/o.jpg,False,https://www.yelp.com/biz/toast-box-jewel-changi?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['coffee', 'breakfast_brunch']",4.5,"[1.359955, 103.989543]",[],78 Airport Blvd,+6562149803,+65 6214 9803,2461.9186168476804,
wY1Vb-Ma3g9NhIlVa2wnEA,kams-roast-singapore-2,Kam's Roast,https://s3-media3.fl.yelpcdn.com/bphoto/K_imYO_KxdmCHWQMtgItHw/o.jpg,False,https://www.yelp.com/biz/kams-roast-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,9,"['chinese', 'bbq']",4.0,"[1.35956427676979, 103.990261740983]",[],78 Airport Blvd,+6565133718,+65 6513 3718,2548.9245893709535,
wdu0ZgF-0U1ac6QVjFFuyg,din-tai-fung-singapore-35,Din Tai Fung,https://s3-media2.fl.yelpcdn.com/bphoto/IqfdfJzFI1sXq5kPKXfvpw/o.jpg,False,https://www.yelp.com/biz/din-tai-fung-singapore-35?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,9,['dimsum'],4.0,"[1.3603912, 103.989642]",[],78 Airport Blvd,+6562413353,+65 6241 3353,2435.198355632031,
PkBTjpBWLFigdXWWUV-Fsw,thai-pan-changi-village-singapore,Thai Pan Changi Village,,False,https://www.yelp.com/biz/thai-pan-changi-village-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['thai', 'singaporean', 'chinese']",5.0,"[1.39133, 103.9860764]",[],2 Netheravon Road,+6565420957,+65 6542 0957,2136.4920731390835,
SctNo9e5MarvDDyNDfQ4ag,food-gallery-singapore,Food Gallery,https://s3-media2.fl.yelpcdn.com/bphoto/3eU881fYL5T2oOBV7608lA/o.jpg,False,https://www.yelp.com/biz/food-gallery-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['food_court'],5.0,"[1.36136, 103.99033]",[],80 Airport Blvd,+6562141387,+65 6214 1387,2379.025367541848,
NsQpBCHFVkdk8-O2jjIN2Q,irvins-salted-egg-singapore-6,Irvins Salted Egg,https://s3-media1.fl.yelpcdn.com/bphoto/oz6lvGKg-0wbgDuOloTNwA/o.jpg,False,https://www.yelp.com/biz/irvins-salted-egg-singapore-6?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['gourmet'],5.0,"[1.36015, 103.98973]",[],78 Airport Blvd,+6562643076,+65 6264 3076,2435.198355632031,$
YznJvtjbwJYuWgjaIg0ACQ,chock-full-of-beans-singapore,Chock Full Of Beans,https://s3-media3.fl.yelpcdn.com/bphoto/fS4rDgCf6bhgKnTW-Th2Vg/o.jpg,False,https://www.yelp.com/biz/chock-full-of-beans-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,20,['cafes'],4.0,"[1.38945424426202, 103.987349245986]",[],Block 4 Changi Village Rd,+6562148839,+65 6214 8839,2114.149964128885,$$
eZMJAyIkA_vkOgFeNMJ34A,ding-heng-kitchen-singapore,Ding Heng Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/elFb-o65it94tOlxsN-Agg/o.jpg,False,https://www.yelp.com/biz/ding-heng-kitchen-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['asianfusion'],4.0,"[1.388841, 103.986843]",[],5 Changi Village Rd,,,2026.0413781076495,
lxIOEn2IXi8UFFCmnPgxrA,peach-garden-noodle-house-singapore-3,Peach Garden Noodle House,https://s3-media1.fl.yelpcdn.com/bphoto/jZAm7GURpX_MBCeur1C9rg/o.jpg,False,https://www.yelp.com/biz/peach-garden-noodle-house-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,6,"['dimsum', 'cantonese']",4.0,"[1.3625864, 103.9898234]",[],"80 Airport Boulevard, Departure Transit Lounge Mezzanine Level 3",+6565467383,+65 6546 7383,2285.2501573872146,$$$
jwfi7R_-fqiAJh6eKugyqQ,orchis-food-court-singapore,Orchis Food Court,https://s3-media2.fl.yelpcdn.com/bphoto/1YoHBSZ-VIEzcKFX5CLvKA/o.jpg,False,https://www.yelp.com/biz/orchis-food-court-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['food_court'],4.0,"[1.36136, 103.99033]",[],80 Airport Blvd,,,2379.025367541848,
DX6f-s-Hq5_2aQ2tv9kzpg,tokyo-milk-cheese-factory-singapore-2,Tokyo Milk Cheese Factory,https://s3-media1.fl.yelpcdn.com/bphoto/I1a5MlFMVIHzONUSXPHpXg/o.jpg,False,https://www.yelp.com/biz/tokyo-milk-cheese-factory-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,"['desserts', 'icecream', 'cheese']",4.5,"[1.36015, 103.98973]",[],78 Airport Blvd,+6594566018,+65 9456 6018,2435.198355632031,
qwQksAq5GGyWafEvWctiqQ,saltwater-cafe-singapore,Saltwater Cafe,,False,https://www.yelp.com/biz/saltwater-cafe-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['halal', 'buffets']",4.5,"[1.39039846789685, 103.986079046751]",[],1 Netheravon Rd,+6563797018,+65 6379 7018,2098.298426600475,
SHMEcvHGyg0tPRvywhty_g,lenu-chef-wai-s-noodle-bar-singapore-3,LeNu Chef Wai’s Noodle Bar,https://s3-media2.fl.yelpcdn.com/bphoto/h2Qu19wZKThe5d6xfHKGTg/o.jpg,False,https://www.yelp.com/biz/lenu-chef-wai-s-noodle-bar-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['noodles', 'chinese']",4.5,"[1.36094553135549, 103.98994498265]",[],65 Airport Blvd,,,2416.621004688727,
mdkMA_93Y6C6qt0qk7k_tQ,saboten-singapore-2,Saboten,https://s3-media2.fl.yelpcdn.com/bphoto/gLMT2UhVkERWKjGmZyMx5Q/o.jpg,False,https://www.yelp.com/biz/saboten-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,16,['japanese'],4.0,"[1.35974230332113, 103.989374684543]",[],80 Airport Boulevard,,,2465.9950630464095,$$
peeCRwrJ0c1ez190oVXP8Q,rich-and-good-cake-shop-singapore-2,Rich & Good Cake Shop,https://s3-media3.fl.yelpcdn.com/bphoto/P22vdQ_pNrfnbAcGzOOYCA/o.jpg,False,https://www.yelp.com/biz/rich-and-good-cake-shop-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['bakeries'],5.0,"[1.36016393590358, 103.989814369704]",[],78 Airport Blvd,+6562410902,+65 6241 0902,2466.6041472218194,
v-5qXoLctXmKeAQvuqbmfg,pondok-gurame-singapore-3,Pondok Gurame,https://s3-media4.fl.yelpcdn.com/bphoto/Hb2q3LzSmP83DxgGWHv2ug/o.jpg,False,https://www.yelp.com/biz/pondok-gurame-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['seafood', 'indonesian', 'desserts']",5.0,"[1.3908814265787, 103.986103767927]",[],2 Netheravon Rd,+6563480982,+65 6348 0982,2141.771342323418,$$$
U3ZxzsdQud0MaV5dtYXLoA,charlies-corner-no-title,Charlie's Corner,https://s3-media3.fl.yelpcdn.com/bphoto/bgEhTTgxYpLV88kirBbplg/o.jpg,False,https://www.yelp.com/biz/charlies-corner-no-title?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['steak'],4.5,"[1.38915, 103.9882278]",[],"2 Changi Village Road, #01-08 Changi Village Market and Hawker C",,,2185.974718070621,$$
Xan_r8aMmrzcK0y-te-Emw,555-villa-thai-singapore,555 Villa Thai,https://s3-media2.fl.yelpcdn.com/bphoto/Stn5rtWH_gkIy1yJRQQoAQ/o.jpg,False,https://www.yelp.com/biz/555-villa-thai-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,7,"['thai', 'bbq', 'pubs']",3.0,"[1.3655, 103.981206445749]",[],30 Cosford Rd,+6597715210,+65 9771 5210,1393.4638023499663,
0oo51bZwoUnFi6PKOvyLcA,dil-b-restaurant-singapore,Dil' B Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/_Z1_mxFEmYLLe-pEeBbjUw/o.jpg,False,https://www.yelp.com/biz/dil-b-restaurant-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['indpak'],4.0,"[1.38837619581901, 103.987668435125]",[],"Blk 1, Changi Village Rd",+6565433508,+65 6543 3508,2055.8057602123554,
qzQgorzSKqOG4TF7zDmLZQ,four-seasons-durians-restaurant-changi,Four Seasons Durians Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/XAhvrTowQvZGzFpG43gVlw/o.jpg,False,https://www.yelp.com/biz/four-seasons-durians-restaurant-changi?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['breakfast_brunch', 'cafes']",5.0,"[1.36015, 103.98973]",[],78 Airport Boulevard,+6569099789,+65 6909 9789,2435.198355632031,
NT_wMxAMwtv__sFdGH4ehQ,killiney-kopitam-singapore,Killiney Kopitam,https://s3-media2.fl.yelpcdn.com/bphoto/9TOV16SesWQMQI_RI7BNMg/o.jpg,False,https://www.yelp.com/biz/killiney-kopitam-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,6,['coffee'],3.5,"[1.3620305427603, 103.990539014339]",[],Changi Airport Terminal 1,+6562141387,+65 6214 1387,2385.916435261856,$
cMOxwQx6tOH7WffD_fOF4g,the-catch-seafood-restaurant-and-bar-singapore,The Catch Seafood Restaurant & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/seNGHp_fvdfUS_ZHkPy2Xg/o.jpg,False,https://www.yelp.com/biz/the-catch-seafood-restaurant-and-bar-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['seafood', 'chinese']",4.0,"[1.36516, 103.9794998]",[],27 Cosford Road,+6565462155,+65 6546 2155,1348.1217591992856,
m6iWoZk9YBxB7kW9FbH4Aw,bengawan-solo-singapore-7,Bengawan Solo,https://s3-media1.fl.yelpcdn.com/bphoto/WKl8cnNuh0DSan1GDmL6tA/o.jpg,False,https://www.yelp.com/biz/bengawan-solo-singapore-7?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,17,"['bakeries', 'desserts']",4.0,"[1.36136, 103.99033]",[],80 Airport Blvd,+6562148194,+65 6214 8194,2379.025367541848,$
CVRgkaL69QF3zGwsvloK9Q,potato-corner-singapore,Potato Corner,,False,https://www.yelp.com/biz/potato-corner-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['hotdogs'],5.0,"[1.36015, 103.98973]",[],78 Airport Blvd,,,2435.198355632031,
d1Udh1-xJKUq45idIdr0Ig,the-peloton-coffee-and-juice-bar-singapore-2,The Peloton Coffee And Juice Bar,https://s3-media1.fl.yelpcdn.com/bphoto/uWuy1HYMIQvqNZ-W8RxQsA/o.jpg,False,https://www.yelp.com/biz/the-peloton-coffee-and-juice-bar-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['cafes'],4.0,"[1.38455196206202, 103.987294492945]",[],1 Changi Village Road,+6565432771,+65 6543 2771,1759.541626917776,$$
dSDzNbrnLQ0iEJUUuY-QtQ,tip-top-singapore-2,Tip Top,https://s3-media1.fl.yelpcdn.com/bphoto/NonDxXVQvs1kgdq3dy4bvA/o.jpg,False,https://www.yelp.com/biz/tip-top-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,['hotdogs'],4.0,"[1.3613599, 103.99033]",[],80 Airport Blvd,+6562149516,+65 6214 9516,2379.025367541848,$
TlzGEY0qM9mIk4oKl86J0A,the-kitchen-by-wolfgang-puck-singapore,The Kitchen by Wolfgang Puck,https://s3-media4.fl.yelpcdn.com/bphoto/agz3TdZfnR2eH6o3_Cjpkg/o.jpg,False,https://www.yelp.com/biz/the-kitchen-by-wolfgang-puck-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,"['pizza', 'burgers']",3.5,"[1.35871, 103.98793]",[],75 Airport Boulevard,+6567027067,+65 6702 7067,2470.4126608481815,
3AAyEA2SIK42ZifQVfCSIQ,demak-kebab-singapore,Demak Kebab,https://s3-media4.fl.yelpcdn.com/bphoto/6WZOFgTS2qm9qmZkJMIwdw/o.jpg,False,https://www.yelp.com/biz/demak-kebab-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['turkish'],5.0,"[1.38811228913566, 103.987550711363]",[],1 Changi Village Road,,,2026.3098352025538,$$
9f5Sy3pWykRe4JBrG0QCZQ,chocolate-origin-singapore-2,Chocolate Origin,https://s3-media4.fl.yelpcdn.com/bphoto/oFtTtIH1yf7NwygZz6Ka_A/o.jpg,False,https://www.yelp.com/biz/chocolate-origin-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,['desserts'],4.5,"[1.38913, 103.9874725]",[],Block 4 Changi Village Road,+6565422939,+65 6542 2939,2096.74903835291,$$
saDz8js5xNJaveVVBmkwyg,tsuta-jewel-changi-airport-singapore,Tsuta Jewel Changi Airport,https://s3-media2.fl.yelpcdn.com/bphoto/_-cxyLrokwElOjeZ5qMsVg/o.jpg,False,https://www.yelp.com/biz/tsuta-jewel-changi-airport-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,6,"['ramen', 'noodles']",3.5,"[1.36041429751555, 103.989673666656]",[],78 Airport Blvd,+6592435820,+65 9243 5820,2435.8911667592415,
BP0fgzHrH1jpMFuzNHaUZA,signature-koi-singapore,Signature KOI,https://s3-media1.fl.yelpcdn.com/bphoto/dtWT5rPLQt_-0fJD5b6TLA/o.jpg,False,https://www.yelp.com/biz/signature-koi-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['cafes', 'bubbletea']",4.0,"[1.36019361173241, 103.990296212021]",[],78 Airport Blvd,+6569099416,+65 6909 9416,2502.544351399548,
jUwQjHD3AwtndXsOcXD4IQ,colonial-club-singapore,Colonial Club,https://s3-media2.fl.yelpcdn.com/bphoto/onh0mGeE4fzvJvpdC9NL-Q/o.jpg,False,https://www.yelp.com/biz/colonial-club-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,"['singaporean', 'malaysian']",4.5,"[1.3561, 103.98685]",[],65 Airport Boulevard,+6562140268,+65 6214 0268,2366.0710978497514,
KO4-we5Rb3tiD0GEPCAhZw,ya-kun-kaya-toast-singapore-3,Ya Kun Kaya Toast,https://s3-media4.fl.yelpcdn.com/bphoto/-x6JohhGSzTeFdXS9emmng/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,14,['cafes'],3.5,"[1.356658, 103.986654]",[],65 Airport Blvd,+6562414341,+65 6241 4341,2387.2570888113814,$
5-X9-bxizrquqgLVe_NmiQ,singapore-food-street-singapore,Singapore Food Street,https://s3-media3.fl.yelpcdn.com/bphoto/1O1zYJchu3tpmOPMlaJTkg/o.jpg,False,https://www.yelp.com/biz/singapore-food-street-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,11,['chinese'],2.5,"[1.3559124, 103.9870237]",[],65 Airport Boulevard,,,2470.016362385981,$
QGVvn1AJHH_Rg61R9pIdnQ,encik-tan-singapore-8,Encik Tan,https://s3-media2.fl.yelpcdn.com/bphoto/NGnw88bpTn3WGk8Khosafg/o.jpg,False,https://www.yelp.com/biz/encik-tan-singapore-8?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,"['singaporean', 'halal']",4.0,"[1.35559497422737, 103.985531989289]",[],75 Airport Boulevard,,,2363.569210503796,
H7Y6YEMlD7sWHeAsUJik5w,crave-singapore-5,Crave,https://s3-media3.fl.yelpcdn.com/bphoto/vLG7QSbMXxLf5uvlzu6f2g/o.jpg,False,https://www.yelp.com/biz/crave-singapore-5?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['singaporean', 'breakfast_brunch']",4.0,"[1.3561, 103.98685]",[],65 Airport Blvd,,,2366.0710978497514,
qmnFMUzsO2Brnozi1ssPkQ,beverages-stall-koufu-food-court-singapore,Beverages Stall Koufu Food Court,https://s3-media3.fl.yelpcdn.com/bphoto/3kZqJkMYPXgswQY-JmOfDA/o.jpg,False,https://www.yelp.com/biz/beverages-stall-koufu-food-court-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['desserts', 'coffee', 'importedfood']",5.0,"[1.367384, 103.964779]",[],"Loyang Point, Block 258 Pasir Ris Street 21",+6565060161,+65 6506 0161,563.2405886227235,$
bURGJr4B01Ckxjs-kiR7kQ,sweettalk-singapore,Sweettalk,https://s3-media1.fl.yelpcdn.com/bphoto/aCYHSViFm6mRSAMITLEtgg/o.jpg,False,https://www.yelp.com/biz/sweettalk-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['coffee', 'tea', 'juicebars']",4.0,"[1.36698, 103.9645309]",[],258 Pasir Ris Street 21,,,582.3414445219616,$
1e5X9IHBvkjLYHVhMGXjBA,heavenly-wang-singapore-7,Heavenly Wang,https://s3-media4.fl.yelpcdn.com/bphoto/FsmQ2Hr3ZEzTzfZwlqvgNw/o.jpg,False,https://www.yelp.com/biz/heavenly-wang-singapore-7?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,10,"['coffee', 'cafes']",4.0,"[1.355939, 103.986122]",[],65 Airport Bvld,+6565430565,+65 6543 0565,2389.4597076306172,$
bx8VhgI3fZayS6MW_VrnmQ,4-fingers-crispy-chicken-singapore-3,4 Fingers Crispy Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/IyDyBFMvA5hFPsgkzKlsxg/o.jpg,False,https://www.yelp.com/biz/4-fingers-crispy-chicken-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,7,['hotdogs'],3.5,"[1.35520449495331, 103.986605275421]",[],65 Airport Blvd,+6562143928,+65 6214 3928,2482.7619883195034,$$
rypqEmzMSDPtjCQWd5oSFQ,kopitiam-t3-singapore,KOPITIAM @ T3,https://s3-media4.fl.yelpcdn.com/bphoto/yWE91LwzoUzuDr044u7Uow/o.jpg,False,https://www.yelp.com/biz/kopitiam-t3-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,9,['food_court'],3.5,"[1.354378, 103.985165]",[],65 Airport Blvd,+6565851278,+65 6585 1278,2424.268936053407,$
dFIIwbERrPDoVzVOOVIH_A,queen-house-confectionary-singapore,Queen House Confectionary,https://s3-media1.fl.yelpcdn.com/bphoto/Dv0x2PWu88sbJgAu4BZzOQ/o.jpg,False,https://www.yelp.com/biz/queen-house-confectionary-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['bakeries', 'donuts', 'importedfood']",4.0,"[1.36698, 103.9645309]",[],258 Pasir Ris Street 21,,,582.3414445219616,
WFk6972LJJlpW7SaCp8z8w,paradise-dynasty-singapore-6,Paradise Dynasty,https://s3-media2.fl.yelpcdn.com/bphoto/_dqGWY9Caf7KiFb1ZFPjQQ/o.jpg,False,https://www.yelp.com/biz/paradise-dynasty-singapore-6?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,9,['shanghainese'],3.5,"[1.356716, 103.98651]",[],65 Airport Boulevard,+6562424372,+65 6242 4372,2370.562192696637,$$
GAVI2mxhqDIQ-EvPsBkgzQ,bake-inc-singapore,Bake Inc,https://s3-media2.fl.yelpcdn.com/bphoto/m_ZQzFttF5KM_by6B6TRUw/o.jpg,False,https://www.yelp.com/biz/bake-inc-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,['bakeries'],3.0,"[1.366788, 103.964585]",[],258 Pasir Ris Street 21,+6565821590,+65 6582 1590,612.1333649594203,$
vwpSwPcQN5EupmEV5xT0kQ,7-eleven-singapore-18,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/kZPgRw6a5-ABBUjleJHSDA/o.jpg,False,https://www.yelp.com/biz/7-eleven-singapore-18?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['convenience'],5.0,"[1.36570305121959, 103.967292079427]",[],No.1 New Loyang Link,+6565431340,+65 6543 1340,478.183067270838,$$
q60wKymQ7DwX_1Lc-C2EiQ,tong-xing-tang-ba-xi-li-can-rong-yao-hang-singapore,Tong Xing Tang Ba Xi Li Can Rong Yao Hang,https://s3-media3.fl.yelpcdn.com/bphoto/zk9yeI6HB2DNOm0bNAcLOg/o.jpg,False,https://www.yelp.com/biz/tong-xing-tang-ba-xi-li-can-rong-yao-hang-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['herbsandspices', 'importedfood']",4.0,"[1.36625, 103.9645]",[],258 Pasir Ris St 21,+6565810917,+65 6581 0917,651.0737627667899,
44Y7lL4GXNOcvyaMhTakfQ,soya-house-singapore,Soya House,https://s3-media4.fl.yelpcdn.com/bphoto/7KPeBltD1WiDwXbdSt8yoA/o.jpg,False,https://www.yelp.com/biz/soya-house-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['desserts', 'juicebars', 'importedfood']",4.0,"[1.36698, 103.9645309]",[],258 Pasir Ris Street 21,,,582.3414445219616,$
